"YEAR","GEOID","NAME","num_sml_sbus","num_sml_bbus","vol_sml_sbus","vol_sml_bbus"
2003,"25025010103","Census Tract 101.03",10,14,391327,314971
2003,"25025010104","Census Tract 101.04",46,95,4996580,4318916
2003,"25025010204","Census Tract 102.04",17,35,2462498,329288
2003,"25025010205","Census Tract 102.05",12,25,600591,1143223
2003,"25025010206","Census Tract 102.06",8,16,389756,747679
2003,"25025010300","Census Tract 103",6,15,100848,1039851
2003,"25025010403","Census Tract 104.03",14,20,734594,744064
2003,"25025010404","Census Tract 104.04",32,44,1610187,1630943
2003,"25025010405","Census Tract 104.05",10,31,151120,835883
2003,"25025010408","Census Tract 104.08",7,13,329987,628130
2003,"25025010500","Census Tract 105",19,39,396099,553585
2003,"25025010600","Census Tract 106",45,129,1441229,12234542
2003,"25025010701","Census Tract 107.01",95,205,5209631,15220848
2003,"25025010702","Census Tract 107.02",109,235,5960692,17415202
2003,"25025010801","Census Tract 108.01",26,48,1657889,1712403
2003,"25025010802","Census Tract 108.02",26,47,1631805,1685462
2003,"25025020101","Census Tract 201.01",67,85,7572021,5647201
2003,"25025020200","Census Tract 202",32,44,3021539,360781
2003,"25025020301","Census Tract 203.01",36,61,1766308,3307014
2003,"25025020302","Census Tract 203.02",24,42,1176937,2287807
2003,"25025020304","Census Tract 203.04",3,5,129005,250768
2003,"25025020305","Census Tract 203.05",51,89,2494729,4849418
2003,"25025030100","Census Tract 301",10,8,76357,50904
2003,"25025030200","Census Tract 302",10,35,1083308,3345370
2003,"25025030301","Census Tract 303.01",96,202,6674521,14230975
2003,"25025030302","Census Tract 303.02",114,240,7932595,16913358
2003,"25025030400","Census Tract 304",155,313,10585135,19150192
2003,"25025030500","Census Tract 305",32,45,2707475,2667706
2003,"25025040100","Census Tract 401",32,77,2115712,1205797
2003,"25025040200","Census Tract 402",6,5,82720,54086
2003,"25025040300","Census Tract 403",14,37,224297,1236021
2003,"25025040401","Census Tract 404.01",26,42,693572,1285335
2003,"25025040600","Census Tract 406",30,78,3701700,11205320
2003,"25025040801","Census Tract 408.01",15,38,297472,844694
2003,"25025050101","Census Tract 501.01",7,25,152713,136805
2003,"25025050200","Census Tract 502",17,43,728568,332469
2003,"25025050300","Census Tract 503",10,23,1441229,229070
2003,"25025050400","Census Tract 504",17,18,324515,1018087
2003,"25025050500","Census Tract 505",10,11,870146,256113
2003,"25025050600","Census Tract 506",17,27,1640074,365875
2003,"25025050700","Census Tract 507",14,24,564720,726978
2003,"25025050901","Census Tract 509.01",34,48,2615211,761974
2003,"25025051000","Census Tract 510",9,28,749248,1205797
2003,"25025051101","Census Tract 511.01",29,63,1293289,2184115
2003,"25025051200","Census Tract 512",14,42,147941,4707062
2003,"25025060101","Census Tract 601.01",19,22,773110,375420
2003,"25025060200","Census Tract 602",2,20,58858,159076
2003,"25025060301","Census Tract 603.01",13,39,1024450,307017
2003,"25025060400","Census Tract 604",16,31,224297,329288
2003,"25025060501","Census Tract 605.01",50,100,1313968,5238376
2003,"25025060601","Census Tract 606.01",77,237,3928459,18354566
2003,"25025060602","Census Tract 606.02",5,15,247302,1155447
2003,"25025060604","Census Tract 606.04",21,66,1089657,5091102
2003,"25025060700","Census Tract 607",1,4,1591,14317
2003,"25025060800","Census Tract 608",18,34,704707,879691
2003,"25025061000","Census Tract 610",4,1,1591,12726
2003,"25025061101","Census Tract 611.01",4,6,109762,36588
2003,"25025061201","Census Tract 612.01",65,148,3025213,12814447
2003,"25025061202","Census Tract 612.02",,,,
2003,"25025061203","Census Tract 612.03",17,39,789954,3346153
2003,"25025061204","Census Tract 612.04",3,8,156963,664878
2003,"25025070102","Census Tract 701.02",260,541,16006980,35442324
2003,"25025070104","Census Tract 701.04",112,233,6954071,15351567
2003,"25025070201","Census Tract 702.01",26,56,1667127,1560878
2003,"25025070202","Census Tract 702.02",167,350,10366008,20648990
2003,"25025070301","Census Tract 703.01",41,95,1112104,7903849
2003,"25025070302","Census Tract 703.02",29,67,788855,5606484
2003,"25025070402","Census Tract 704.02",5,24,141578,812879
2003,"25025070501","Census Tract 705.01",22,31,1186379,1655306
2003,"25025070502","Census Tract 705.02",38,54,2101724,2932449
2003,"25025070600","Census Tract 706",28,42,367466,816060
2003,"25025070700","Census Tract 707",34,60,1107170,3294466
2003,"25025070801","Census Tract 708.01",9,15,645690,734997
2003,"25025070802","Census Tract 708.02",23,37,1654550,1883396
2003,"25025070901","Census Tract 709.01",5,13,367663,469565
2003,"25025070902","Census Tract 709.02",11,28,774503,989163
2003,"25025071101","Census Tract 711.01",18,44,1223295,871737
2003,"25025071201","Census Tract 712.01",49,113,1181935,5529485
2003,"25025080100","Census Tract 801",30,91,2005949,5166792
2003,"25025080300","Census Tract 803",8,12,251340,286337
2003,"25025080401","Census Tract 804.01",11,30,516984,1617816
2003,"25025080500","Census Tract 805",7,13,639499,227466
2003,"25025080601","Census Tract 806.01",8,29,186119,887645
2003,"25025080801","Census Tract 808.01",6,11,223668,1188805
2003,"25025080900","Census Tract 809",18,28,952866,259294
2003,"25025081001","Census Tract 810.01",27,46,532905,1275790
2003,"25025081101","Census Tract 811.01",4,10,133202,297143
2003,"25025081102","Census Tract 811.02",9,24,301076,671630
2003,"25025081200","Census Tract 812",9,9,66071,199786
2003,"25025081301","Census Tract 813.01",3,12,357309,146204
2003,"25025081302","Census Tract 813.02",4,15,439662,179902
2003,"25025081400","Census Tract 814",25,30,1579625,262476
2003,"25025081500","Census Tract 815",5,11,607671,20680
2003,"25025081700","Census Tract 817",12,28,270429,1266246
2003,"25025081800","Census Tract 818",11,23,189301,168621
2003,"25025081900","Census Tract 819",7,18,52495,792199
2003,"25025082000","Census Tract 820",7,10,69993,2534082
2003,"25025082100","Census Tract 821",9,22,112944,141578
2003,"25025090100","Census Tract 901",13,33,284746,186119
2003,"25025090200","Census Tract 902",5,15,733341,1027632
2003,"25025090300","Census Tract 903",5,10,116126,392918
2003,"25025090400","Census Tract 904",5,17,28634,424733
2003,"25025090600","Census Tract 906",11,22,661756,1783243
2003,"25025090700","Census Tract 907",32,73,811288,6192832
2003,"25025090901","Census Tract 909.01",5,15,85901,590172
2003,"25025091001","Census Tract 910.01",24,69,257703,644258
2003,"25025091100","Census Tract 911",18,55,1851646,851057
2003,"25025091200","Census Tract 912",10,28,132033,663347
2003,"25025091300","Census Tract 913",8,7,474047,52495
2003,"25025091400","Census Tract 914",7,13,132033,92264
2003,"25025091500","Census Tract 915",10,20,216343,209980
2003,"25025091600","Census Tract 916",7,42,1710068,1996405
2003,"25025091700","Census Tract 917",3,9,19089,38178
2003,"25025091800","Census Tract 918",10,10,171802,66812
2003,"25025091900","Census Tract 919",10,18,365875,136805
2003,"25025092000","Census Tract 920",14,24,1269427,672892
2003,"25025092101","Census Tract 921.01",54,113,3649205,7672240
2003,"25025092200","Census Tract 922",14,34,952866,334060
2003,"25025092300","Census Tract 923",6,16,77947,69993
2003,"25025092400","Census Tract 924",8,30,85901,273611
2003,"25025100100","Census Tract 1001",7,17,151122,685618
2003,"25025100200","Census Tract 1002",6,16,1223295,275202
2003,"25025100300","Census Tract 1003",4,18,41360,251340
2003,"25025100400","Census Tract 1004",11,33,353149,132033
2003,"25025100500","Census Tract 1005",36,53,1022859,706298
2003,"25025100601","Census Tract 1006.01",17,44,378601,583809
2003,"25025100603","Census Tract 1006.03",14,46,1271018,1850055
2003,"25025100700","Census Tract 1007",19,65,2071171,1239203
2003,"25025100800","Census Tract 1008",35,72,1743474,4385728
2003,"25025100900","Census Tract 1009",22,35,758793,766747
2003,"25025101001","Census Tract 1010.01",14,47,286337,518588
2003,"25025101002","Census Tract 1010.02",21,31,633123,408826
2003,"25025101101","Census Tract 1011.01",5,19,63294,317465
2003,"25025101102","Census Tract 1011.02",8,24,81129,300654
2003,"25025110104","Census Tract 1101.04",8,24,182723,1826595
2003,"25025110105","Census Tract 1101.05",8,25,191926,2023411
2003,"25025110106","Census Tract 1101.06",4,14,104387,1100522
2003,"25025110201","Census Tract 1102.01",13,11,408496,100993
2003,"25025110301","Census Tract 1103.01",5,17,62369,202842
2003,"25025110401","Census Tract 1104.01",24,26,1829375,873328
2003,"25025110403","Census Tract 1104.03",14,34,677664,400872
2003,"25025110501","Census Tract 1105.01",13,24,135215,243386
2003,"25025110502","Census Tract 1105.02",21,65,746067,1150120
2003,"25025110601","Census Tract 1106.01",15,14,1471454,114535
2003,"25025110607","Census Tract 1106.07",30,75,634819,949101
2003,"25025120103","Census Tract 1201.03",15,29,539016,949879
2003,"25025120104","Census Tract 1201.04",19,23,583755,201349
2003,"25025120105","Census Tract 1201.05",23,43,803641,1400353
2003,"25025120201","Census Tract 1202.01",37,50,1865190,502764
2003,"25025120301","Census Tract 1203.01",34,68,1983023,1498170
2003,"25025120400","Census Tract 1204",59,113,2619983,2814056
2003,"25025120500","Census Tract 1205",8,16,291109,349967
2003,"25025120600","Census Tract 1206",12,34,976727,248159
2003,"25025120700","Census Tract 1207",14,32,807257,587641
2003,"25025130101","Census Tract 1301.01",36,65,1041948,2591350
2003,"25025130200","Census Tract 1302",51,63,1092853,567902
2003,"25025130300","Census Tract 1303",19,53,254522,601308
2003,"25025130402","Census Tract 1304.02",33,71,2239791,1431685
2003,"25025130404","Census Tract 1304.04",10,21,428707,194362
2003,"25025130406","Census Tract 1304.06",20,40,799361,362405
2003,"25025140102","Census Tract 1401.02",14,71,442232,3913272
2003,"25025140105","Census Tract 1401.05",19,37,311620,1394519
2003,"25025140106","Census Tract 1401.06",7,7,404972,43719
2003,"25025140107","Census Tract 1401.07",7,8,425574,45943
2003,"25025140201","Census Tract 1402.01",5,31,200436,3844869
2003,"25025140202","Census Tract 1402.02",27,61,825605,2246154
2003,"25025140300","Census Tract 1403",57,91,3359687,3615800
2003,"25025140400","Census Tract 1404",22,59,397690,1404642
2003,"25025980300","Census Tract 9803",,,,
2003,"25025980700","Census Tract 9807",,,,
2003,"25025980900","Census Tract 9809",,,,
2003,"25025981000","Census Tract 9810",,,,
2003,"25025981100","Census Tract 9811",1,2,14168,149374
2003,"25025981201","Census Tract 9812.01",,,,
2003,"25025981202","Census Tract 9812.02",,,,
2003,"25025981300","Census Tract 9813",,,,
2003,"25025981501","Census Tract 9815.01",,,,
2003,"25025981502","Census Tract 9815.02",,,,
2003,"25025981600","Census Tract 9816",,,,
2003,"25025981700","Census Tract 9817",,,,
2003,"25025981800","Census Tract 9818",,,,
2003,"25025981900","Census Tract 9819",,,,
2004,"25025000101","Census Tract 1.01",28,54,2206514,4363545
2004,"25025000102","Census Tract 1.02",34,65,2699194,5337857
2004,"25025000201","Census Tract 2.01",31,65,1608378,3828807
2004,"25025000202","Census Tract 2.02",27,40,2127460,883213
2004,"25025000301","Census Tract 3.01",16,42,141004,449354
2004,"25025000302","Census Tract 3.02",13,28,269613,288206
2004,"25025000401","Census Tract 4.01",12,33,280459,402869
2004,"25025000402","Census Tract 4.02",27,44,598106,466399
2004,"25025000502","Census Tract 5.02",24,36,2331993,636843
2004,"25025000503","Census Tract 5.03",9,18,317493,296870
2004,"25025000505","Census Tract 5.05",7,14,249688,233469
2004,"25025000506","Census Tract 5.06",10,19,339275,317237
2004,"25025000601","Census Tract 6.01",26,74,3108291,1490616
2004,"25025000603","Census Tract 6.03",10,22,395093,1330803
2004,"25025000604","Census Tract 6.04",11,27,475724,1602395
2004,"25025000701","Census Tract 7.01",11,14,413716,102267
2004,"25025000703","Census Tract 7.03",24,32,777022,777022
2004,"25025000704","Census Tract 7.04",48,65,1554971,1554971
2004,"25025000804","Census Tract 8.04",33,90,2529333,4175987
2004,"25025000805","Census Tract 8.05",41,113,3149574,5200020
2004,"25025000806","Census Tract 8.06",5,9,115829,377027
2004,"25025000807","Census Tract 8.07",5,8,115046,374479
2004,"25025010103","Census Tract 101.03",5,15,292855,347087
2004,"25025010104","Census Tract 101.04",28,83,1616126,2976584
2004,"25025010204","Census Tract 102.04",18,44,928149,2928550
2004,"25025010205","Census Tract 102.05",10,38,179244,1158027
2004,"25025010206","Census Tract 102.06",6,25,116783,774522
2004,"25025010300","Census Tract 103",3,13,427853,182274
2004,"25025010403","Census Tract 104.03",11,24,360682,566509
2004,"25025010404","Census Tract 104.04",25,54,790594,1241754
2004,"25025010405","Census Tract 104.05",5,20,88933,2474802
2004,"25025010408","Census Tract 104.08",5,21,98483,636263
2004,"25025010500","Census Tract 105",14,21,407518,433859
2004,"25025010600","Census Tract 106",43,146,6039940,20050492
2004,"25025010701","Census Tract 107.01",92,208,5526156,15165673
2004,"25025010702","Census Tract 107.02",106,238,6322849,17352074
2004,"25025010801","Census Tract 108.01",28,45,1093248,3665505
2004,"25025010802","Census Tract 108.02",27,44,1076048,3607835
2004,"25025020101","Census Tract 201.01",59,92,4388176,3672308
2004,"25025020200","Census Tract 202",19,43,1342070,845231
2004,"25025020301","Census Tract 203.01",29,69,1634022,3563537
2004,"25025020302","Census Tract 203.02",19,47,1111909,2458009
2004,"25025020304","Census Tract 203.04",2,5,121877,269424
2004,"25025020305","Census Tract 203.05",41,100,2356891,5210191
2004,"25025030100","Census Tract 301",6,19,119311,328493
2004,"25025030200","Census Tract 302",12,29,1014921,3253944
2004,"25025030301","Census Tract 303.01",90,216,6809574,15642367
2004,"25025030302","Census Tract 303.02",107,257,8093103,18590782
2004,"25025030400","Census Tract 304",154,338,10725850,21824767
2004,"25025030500","Census Tract 305",27,42,3588635,5006425
2004,"25025040100","Census Tract 401",23,46,1358909,3057158
2004,"25025040200","Census Tract 402",16,9,1222553,481894
2004,"25025040300","Census Tract 403",13,21,409067,1076901
2004,"25025040401","Census Tract 404.01",38,48,3066455,920401
2004,"25025040600","Census Tract 406",45,105,2146054,10020598
2004,"25025040801","Census Tract 408.01",16,47,567116,2235924
2004,"25025050101","Census Tract 501.01",10,24,79024,117762
2004,"25025050200","Census Tract 502",25,36,2079425,666284
2004,"25025050300","Census Tract 503",7,30,1016470,2194088
2004,"25025050400","Census Tract 504",15,24,402869,1031965
2004,"25025050500","Census Tract 505",6,13,1346513,142554
2004,"25025050600","Census Tract 506",19,31,2432711,351736
2004,"25025050700","Census Tract 507",14,26,841377,343988
2004,"25025050901","Census Tract 509.01",27,47,1726140,365681
2004,"25025051000","Census Tract 510",9,43,714318,1331018
2004,"25025051101","Census Tract 511.01",24,52,945193,2054633
2004,"25025051200","Census Tract 512",12,40,585710,3085049
2004,"25025060101","Census Tract 601.01",8,22,86772,297503
2004,"25025060200","Census Tract 602",5,8,41836,77475
2004,"25025060301","Census Tract 603.01",19,34,1224103,585710
2004,"25025060400","Census Tract 604",12,37,906456,361033
2004,"25025060501","Census Tract 605.01",57,105,1960114,5240399
2004,"25025060601","Census Tract 606.01",64,225,3050840,28340790
2004,"25025060602","Census Tract 606.02",4,14,192055,1784095
2004,"25025060604","Census Tract 606.04",18,62,846228,7861033
2004,"25025060700","Census Tract 607",1,4,12396,17044
2004,"25025060800","Census Tract 608",21,37,553170,471047
2004,"25025061000","Census Tract 610",4,4,113113,6198
2004,"25025061101","Census Tract 611.01",2,4,20143,17044
2004,"25025061201","Census Tract 612.01",54,159,2118301,19202782
2004,"25025061202","Census Tract 612.02",,,,
2004,"25025061203","Census Tract 612.03",14,42,553138,5014297
2004,"25025061204","Census Tract 612.04",3,8,109908,996338
2004,"25025070102","Census Tract 701.02",236,579,15066298,52335940
2004,"25025070104","Census Tract 701.04",102,249,6589687,22217740
2004,"25025070201","Census Tract 702.01",19,52,671592,1769072
2004,"25025070202","Census Tract 702.02",147,366,8786478,29912104
2004,"25025070301","Census Tract 703.01",49,111,2481065,7710610
2004,"25025070302","Census Tract 703.02",34,78,1759909,5469413
2004,"25025070402","Census Tract 704.02",5,28,305251,2056183
2004,"25025070501","Census Tract 705.01",18,40,293514,1935512
2004,"25025070502","Census Tract 705.02",32,70,519972,3428847
2004,"25025070600","Census Tract 706",34,40,2223528,1162123
2004,"25025070700","Census Tract 707",31,77,2418765,6943297
2004,"25025070801","Census Tract 708.01",6,17,354486,746813
2004,"25025070802","Census Tract 708.02",17,45,908354,1913674
2004,"25025070901","Census Tract 709.01",6,12,99757,380572
2004,"25025070902","Census Tract 709.02",12,25,210143,801695
2004,"25025071101","Census Tract 711.01",22,36,1033515,299053
2004,"25025071201","Census Tract 712.01",46,148,1132682,7519710
2004,"25025080100","Census Tract 801",39,89,1980257,9183869
2004,"25025080300","Census Tract 803",8,15,295954,227776
2004,"25025080401","Census Tract 804.01",12,32,2345646,2839860
2004,"25025080500","Census Tract 805",7,21,479087,838646
2004,"25025080601","Census Tract 806.01",7,26,189039,841377
2004,"25025080801","Census Tract 808.01",1,9,179550,81140
2004,"25025080900","Census Tract 809",15,37,965337,1165222
2004,"25025081001","Census Tract 810.01",34,46,691076,443156
2004,"25025081101","Census Tract 811.01",3,11,393043,316050
2004,"25025081102","Census Tract 811.02",7,26,888392,714366
2004,"25025081200","Census Tract 812",9,14,119520,130246
2004,"25025081301","Census Tract 813.01",5,12,142412,608551
2004,"25025081302","Census Tract 813.02",6,14,175235,748809
2004,"25025081400","Census Tract 814",12,36,395122,297503
2004,"25025081500","Census Tract 815",3,9,52683,88321
2004,"25025081700","Census Tract 817",10,26,374978,368780
2004,"25025081800","Census Tract 818",8,17,1568091,61980
2004,"25025081900","Census Tract 819",5,16,638393,390473
2004,"25025082000","Census Tract 820",6,8,97618,251019
2004,"25025082100","Census Tract 821",1,19,1549,136356
2004,"25025090100","Census Tract 901",7,23,158049,210732
2004,"25025090200","Census Tract 902",2,7,63529,196786
2004,"25025090300","Census Tract 903",4,10,141004,467948
2004,"25025090400","Census Tract 904",3,18,18594,356384
2004,"25025090600","Census Tract 906",7,27,201435,1746283
2004,"25025090700","Census Tract 907",20,62,1128034,6568318
2004,"25025090901","Census Tract 909.01",5,17,27891,165796
2004,"25025091001","Census Tract 910.01",22,65,562467,5279137
2004,"25025091100","Census Tract 911",22,49,2381577,3821060
2004,"25025091200","Census Tract 912",11,27,243271,195237
2004,"25025091300","Census Tract 913",11,14,237073,35638
2004,"25025091400","Census Tract 914",10,12,323845,120861
2004,"25025091500","Census Tract 915",9,25,176643,122410
2004,"25025091600","Census Tract 916",8,48,629096,1837704
2004,"25025091700","Census Tract 917",4,9,94519,106915
2004,"25025091800","Census Tract 918",3,17,604304,69727
2004,"25025091900","Census Tract 919",18,18,875466,257217
2004,"25025092000","Census Tract 920",11,27,182841,209182
2004,"25025092101","Census Tract 921.01",67,119,2846426,7849752
2004,"25025092200","Census Tract 922",12,46,206083,869268
2004,"25025092300","Census Tract 923",15,25,241722,100717
2004,"25025092400","Census Tract 924",7,31,1196212,257217
2004,"25025100100","Census Tract 1001",3,21,103816,122410
2004,"25025100200","Census Tract 1002",3,12,20143,130158
2004,"25025100300","Census Tract 1003",3,15,85222,72826
2004,"25025100400","Census Tract 1004",13,26,370330,644591
2004,"25025100500","Census Tract 1005",24,57,365681,2510185
2004,"25025100601","Census Tract 1006.01",12,42,548522,805739
2004,"25025100603","Census Tract 1006.03",15,48,807288,2080975
2004,"25025100700","Census Tract 1007",30,75,1977158,904906
2004,"25025100800","Census Tract 1008",24,67,1447230,1234949
2004,"25025100900","Census Tract 1009",16,20,477245,258766
2004,"25025101001","Census Tract 1010.01",19,57,1227202,815035
2004,"25025101002","Census Tract 1010.02",25,26,1416240,793343
2004,"25025101101","Census Tract 1011.01",10,11,106084,221449
2004,"25025101102","Census Tract 1011.02",5,21,116212,271162
2004,"25025110104","Census Tract 1101.04",10,22,145272,1031814
2004,"25025110105","Census Tract 1101.05",10,23,150470,1126812
2004,"25025110106","Census Tract 1101.06",5,12,81840,612867
2004,"25025110201","Census Tract 1102.01",9,15,717981,381749
2004,"25025110301","Census Tract 1103.01",5,34,645576,411594
2004,"25025110401","Census Tract 1104.01",8,28,1331018,198336
2004,"25025110403","Census Tract 1104.03",18,38,1055208,506686
2004,"25025110501","Census Tract 1105.01",20,36,771650,378077
2004,"25025110502","Census Tract 1105.02",32,78,1200860,1603730
2004,"25025110601","Census Tract 1106.01",13,29,238623,2101118
2004,"25025110607","Census Tract 1106.07",34,71,613783,1369208
2004,"25025120103","Census Tract 1201.03",15,34,1036896,856866
2004,"25025120104","Census Tract 1201.04",17,18,1042963,150515
2004,"25025120105","Census Tract 1201.05",22,51,1544416,1262632
2004,"25025120201","Census Tract 1202.01",25,50,661370,4332679
2004,"25025120301","Census Tract 1203.01",28,53,665883,2324133
2004,"25025120400","Census Tract 1204",75,99,1757130,2900659
2004,"25025120500","Census Tract 1205",4,23,136356,577962
2004,"25025120600","Census Tract 1206",13,26,458651,232425
2004,"25025120700","Census Tract 1207",9,27,272503,701834
2004,"25025130101","Census Tract 1301.01",38,65,2104217,914203
2004,"25025130200","Census Tract 1302",47,84,3253944,3455379
2004,"25025130300","Census Tract 1303",22,53,378077,687977
2004,"25025130402","Census Tract 1304.02",35,79,2499339,3551447
2004,"25025130404","Census Tract 1304.04",13,21,318058,422454
2004,"25025130406","Census Tract 1304.06",24,40,593047,787703
2004,"25025140102","Census Tract 1401.02",18,72,491191,7983009
2004,"25025140105","Census Tract 1401.05",13,41,330811,361106
2004,"25025140106","Census Tract 1401.06",4,14,100111,203958
2004,"25025140107","Census Tract 1401.07",5,15,105204,214333
2004,"25025140201","Census Tract 1402.01",11,25,2643442,1355810
2004,"25025140202","Census Tract 1402.02",17,63,142554,689526
2004,"25025140300","Census Tract 1403",67,93,4682580,2302553
2004,"25025140400","Census Tract 1404",21,72,449354,2352137
2004,"25025980300","Census Tract 9803",,,,
2004,"25025980700","Census Tract 9807",,,,
2004,"25025980900","Census Tract 9809",,,,
2004,"25025981000","Census Tract 9810",,,,
2004,"25025981100","Census Tract 9811",1,2,11108,83184
2004,"25025981201","Census Tract 9812.01",,,,
2004,"25025981202","Census Tract 9812.02",,,,
2004,"25025981300","Census Tract 9813",,,,
2004,"25025981501","Census Tract 9815.01",,,,
2004,"25025981502","Census Tract 9815.02",,,,
2004,"25025981600","Census Tract 9816",,,,
2004,"25025981700","Census Tract 9817",,,,
2004,"25025981800","Census Tract 9818",,,,
2004,"25025981900","Census Tract 9819",,,,
2005,"25025000101","Census Tract 1.01",36,46,2678206,3588917
2005,"25025000102","Census Tract 1.02",43,56,3276208,4390267
2005,"25025000201","Census Tract 2.01",40,60,749360,4647530
2005,"25025000202","Census Tract 2.02",27,33,478092,473595
2005,"25025000301","Census Tract 3.01",24,37,286256,458608
2005,"25025000302","Census Tract 3.02",26,33,530547,260777
2005,"25025000401","Census Tract 4.01",33,33,487084,436127
2005,"25025000402","Census Tract 4.02",47,26,896235,245790
2005,"25025000502","Census Tract 5.02",33,23,1034117,376179
2005,"25025000503","Census Tract 5.03",17,14,527563,295540
2005,"25025000505","Census Tract 5.05",13,11,414894,232423
2005,"25025000506","Census Tract 5.06",18,15,563757,315816
2005,"25025000601","Census Tract 6.01",47,50,954685,1603630
2005,"25025000603","Census Tract 6.03",12,16,407305,1347030
2005,"25025000604","Census Tract 6.04",15,20,490428,1621934
2005,"25025000701","Census Tract 7.01",25,14,563519,131887
2005,"25025000703","Census Tract 7.03",27,27,739574,1414729
2005,"25025000704","Census Tract 7.04",54,55,1480030,2831144
2005,"25025000804","Census Tract 8.04",57,73,2213483,2110018
2005,"25025000805","Census Tract 8.05",72,92,2756272,2627435
2005,"25025000806","Census Tract 8.06",5,5,111281,310535
2005,"25025000807","Census Tract 8.07",4,5,110529,308436
2005,"25025010103","Census Tract 101.03",8,9,203826,296746
2005,"25025010104","Census Tract 101.04",52,50,1231948,974168
2005,"25025010204","Census Tract 102.04",34,28,1134531,2272059
2005,"25025010205","Census Tract 102.05",20,21,542634,990392
2005,"25025010206","Census Tract 102.06",13,14,353160,648534
2005,"25025010300","Census Tract 103",8,10,68620,494065
2005,"25025010403","Census Tract 104.03",18,16,657346,325856
2005,"25025010404","Census Tract 104.04",41,35,1440862,714256
2005,"25025010405","Census Tract 104.05",13,9,232845,800867
2005,"25025010408","Census Tract 104.08",11,12,298143,544158
2005,"25025010500","Census Tract 105",21,25,1832935,239795
2005,"25025010600","Census Tract 106",57,73,6015862,7989676
2005,"25025010701","Census Tract 107.01",116,140,6528428,9715754
2005,"25025010702","Census Tract 107.02",132,160,7469616,11116452
2005,"25025010801","Census Tract 108.01",38,32,1696408,1284768
2005,"25025010802","Census Tract 108.02",38,32,1669718,1264555
2005,"25025020101","Census Tract 201.01",63,79,1603630,2711184
2005,"25025020200","Census Tract 202",40,25,761859,1412369
2005,"25025020301","Census Tract 203.01",36,54,1319748,3556628
2005,"25025020302","Census Tract 203.02",24,37,903178,2444196
2005,"25025020304","Census Tract 203.04",3,4,98998,267910
2005,"25025020305","Census Tract 203.05",51,79,1914448,5180911
2005,"25025030100","Census Tract 301",13,13,217314,1708541
2005,"25025030200","Census Tract 302",9,21,440624,4122978
2005,"25025030301","Census Tract 303.01",111,130,5264376,14715588
2005,"25025030302","Census Tract 303.02",133,154,6256653,17489316
2005,"25025030400","Census Tract 304",200,211,9813229,19721761
2005,"25025030500","Census Tract 305",16,39,419642,4833371
2005,"25025040100","Census Tract 401",15,31,1924356,1333861
2005,"25025040200","Census Tract 402",11,10,242793,986158
2005,"25025040300","Census Tract 403",29,21,746363,298245
2005,"25025040401","Census Tract 404.01",34,45,1979809,999646
2005,"25025040600","Census Tract 406",59,60,4313316,7513083
2005,"25025040801","Census Tract 408.01",17,23,698404,2409942
2005,"25025050101","Census Tract 501.01",8,20,49458,106409
2005,"25025050200","Census Tract 502",33,32,612976,633958
2005,"25025050300","Census Tract 503",9,24,256281,328220
2005,"25025050400","Census Tract 504",21,14,734373,109406
2005,"25025050500","Census Tract 505",7,8,103412,52455
2005,"25025050600","Census Tract 506",22,18,500572,83928
2005,"25025050700","Census Tract 507",21,21,266772,268271
2005,"25025050901","Census Tract 509.01",28,30,350700,232301
2005,"25025051000","Census Tract 510",14,28,538040,1750505
2005,"25025051101","Census Tract 511.01",36,41,1961824,394163
2005,"25025051200","Census Tract 512",25,37,599488,3469536
2005,"25025060101","Census Tract 601.01",20,29,1002644,167857
2005,"25025060200","Census Tract 602",11,5,137882,26977
2005,"25025060301","Census Tract 603.01",32,21,503570,226307
2005,"25025060400","Census Tract 604",20,25,250286,187340
2005,"25025060501","Census Tract 605.01",62,90,1473242,8807977
2005,"25025060601","Census Tract 606.01",77,162,4341874,20679528
2005,"25025060602","Census Tract 606.02",5,10,273327,1301807
2005,"25025060604","Census Tract 606.04",21,45,1204328,5735989
2005,"25025060700","Census Tract 607",0,1,0,2997
2005,"25025060800","Census Tract 608",30,27,2864054,290752
2005,"25025061000","Census Tract 610",3,3,5995,19483
2005,"25025061101","Census Tract 611.01",0,6,0,77933
2005,"25025061201","Census Tract 612.01",56,97,1648239,13003280
2005,"25025061202","Census Tract 612.02",,,,
2005,"25025061203","Census Tract 612.03",15,25,430394,3395462
2005,"25025061204","Census Tract 612.04",3,5,85519,674676
2005,"25025070102","Census Tract 701.02",263,372,12524868,31482618
2005,"25025070104","Census Tract 701.04",114,160,5444814,13810686
2005,"25025070201","Census Tract 702.01",31,46,1205547,2406773
2005,"25025070202","Census Tract 702.02",174,248,8004076,19445053
2005,"25025070301","Census Tract 703.01",54,70,2779408,6880131
2005,"25025070302","Census Tract 703.02",39,50,1971534,4880324
2005,"25025070402","Census Tract 704.02",5,25,334215,846777
2005,"25025070501","Census Tract 705.01",25,22,1134499,573198
2005,"25025070502","Census Tract 705.02",43,40,2009816,1015445
2005,"25025070600","Census Tract 706",44,36,837784,758352
2005,"25025070700","Census Tract 707",34,43,2179139,5068671
2005,"25025070801","Census Tract 708.01",9,13,270930,297434
2005,"25025070802","Census Tract 708.02",23,32,694246,762161
2005,"25025070901","Census Tract 709.01",7,8,87804,279814
