"YEAR","GEOID","NAME","num_home_purchase","num_home_refi","num_home_improv","vol_home_purchase","vol_home_refi","vol_home_improv"
2010,"25025050901","Census Tract 509.01",21,19,2,4302803,5102700,26842
2010,"25025051000","Census Tract 510",19,34,2,5202016,10263110,461686
2010,"25025051101","Census Tract 511.01",29,51,8,9088764,16550892,789160
2010,"25025051200","Census Tract 512",30,64,0,10088636,20637616,0
2010,"25025060101","Census Tract 601.01",67,117,1,30504802,43613184,67105
2010,"25025060200","Census Tract 602",40,75,0,19514270,30311540,0
2010,"25025060301","Census Tract 603.01",61,132,3,27030082,52989160,522080
2010,"25025060400","Census Tract 604",97,182,3,38799040,105099240,449607
2010,"25025060501","Census Tract 605.01",82,158,4,37595168,65992856,837476
2010,"25025060601","Census Tract 606.01",54,81,2,24814960,130905872,204271
2010,"25025060602","Census Tract 606.02",3,5,0,1562139,8240721,0
2010,"25025060604","Census Tract 606.04",15,23,0,6883055,36310044,0
2010,"25025060800","Census Tract 608",94,155,6,33442680,59129312,4194091
2010,"25025061000","Census Tract 610",40,39,0,16103970,13868016,0
2010,"25025061201","Census Tract 612.01",65,125,0,31117720,71619928,0
2010,"25025061202","Census Tract 612.02",,,,,,
2010,"25025061203","Census Tract 612.03",17,33,0,8125567,18701644,0
2010,"25025061204","Census Tract 612.04",3,7,0,1614545,3716005,0
2010,"25025070102","Census Tract 701.02",35,88,1,21468436,56106000,582797
2010,"25025070104","Census Tract 701.04",15,38,0,9174379,23922153,0
2010,"25025070201","Census Tract 702.01",5,6,1,3565038,3962299,25796
2010,"25025070202","Census Tract 702.02",24,53,1,15339691,34300160,339683
2010,"25025070301","Census Tract 703.01",39,118,2,26610786,67991296,872317
2010,"25025070302","Census Tract 703.02",28,84,1,18875986,48228668,618766
2010,"25025070402","Census Tract 704.02",1,0,0,1182398,0,0
2010,"25025070501","Census Tract 705.01",40,95,2,26518758,50786256,727822
2010,"25025070502","Census Tract 705.02",72,167,4,46979176,89970144,1289369
2010,"25025070600","Census Tract 706",58,130,3,42958236,87755160,822713
2010,"25025070700","Census Tract 707",49,107,2,33839944,64992988,387870
2010,"25025070801","Census Tract 708.01",20,45,1,13514700,23972928,214740
2010,"25025070802","Census Tract 708.02",51,116,2,34630788,61429516,550262
2010,"25025070901","Census Tract 709.01",14,38,1,8264209,19267456,446282
2010,"25025070902","Census Tract 709.02",29,79,2,17409002,40587936,940117
2010,"25025071101","Census Tract 711.01",49,118,3,27832664,58671652,9783977
2010,"25025071201","Census Tract 712.01",21,92,1,11656219,44567424,552949
2010,"25025080100","Census Tract 801",9,5,0,1962164,2724482,0
2010,"25025080300","Census Tract 803",39,6,1,5716044,1644084,281843
2010,"25025080401","Census Tract 804.01",6,13,0,1929111,4910039,0
2010,"25025080500","Census Tract 805",3,3,0,732292,897268,0
2010,"25025080601","Census Tract 806.01",5,8,0,1421294,2955325,0
2010,"25025080801","Census Tract 808.01",2,2,0,561770,563357,0
2010,"25025080900","Census Tract 809",14,20,2,11872299,12484301,516712
2010,"25025081001","Census Tract 810.01",16,28,0,10872428,11645483,0
2010,"25025081101","Census Tract 811.01",17,17,0,8898703,5101204,0
2010,"25025081102","Census Tract 811.02",37,38,0,20113674,11530215,0
2010,"25025081200","Census Tract 812",22,26,2,5643349,8743739,387549
2010,"25025081301","Census Tract 813.01",6,6,0,1550014,1791301,0
2010,"25025081302","Census Tract 813.02",7,7,0,1907260,2204159,0
2010,"25025081400","Census Tract 814",23,31,2,6589757,11088507,359685
2010,"25025081500","Census Tract 815",10,10,1,2635903,3347221,1342
2010,"25025081700","Census Tract 817",8,10,1,3101615,2864061,33553
2010,"25025081800","Census Tract 818",18,13,0,3697511,5591228,0
2010,"25025081900","Census Tract 819",7,16,0,3559274,4522909,0
2010,"25025082000","Census Tract 820",4,9,0,1362241,2610403,0
2010,"25025082100","Census Tract 821",3,8,0,853582,3104299,0
2010,"25025090100","Census Tract 901",23,10,0,5957624,3136510,0
2010,"25025090200","Census Tract 902",8,3,1,2962035,919345,328817
2010,"25025090300","Census Tract 903",19,12,2,4486672,3975328,344922
2010,"25025090400","Census Tract 904",31,5,2,6707863,1509873,378475
2010,"25025090600","Census Tract 906",10,8,0,2133954,1891032,0
2010,"25025090700","Census Tract 907",28,50,2,10802638,17248790,569054
2010,"25025090901","Census Tract 909.01",,,,,,
2010,"25025091001","Census Tract 910.01",22,48,2,7734576,31806648,402633
2010,"25025091100","Census Tract 911",46,59,2,13859963,18794900,705949
2010,"25025091200","Census Tract 912",15,28,1,4022302,10550321,201316
2010,"25025091300","Census Tract 913",6,8,0,1719242,2136638,0
2010,"25025091400","Census Tract 914",16,11,2,4470566,2439955,2348691
2010,"25025091500","Census Tract 915",32,25,1,8777395,7374891,316738
2010,"25025091600","Census Tract 916",21,20,1,5475806,6212624,8053
2010,"25025091700","Census Tract 917",15,11,1,4140407,3412984,67105
2010,"25025091800","Census Tract 918",22,10,0,6463599,2677508,0
2010,"25025091900","Census Tract 919",15,5,0,3527063,1496452,0
2010,"25025092000","Census Tract 920",17,24,2,5317437,6553520,625423
2010,"25025092101","Census Tract 921.01",55,77,7,15568468,24790102,1882979
2010,"25025092200","Census Tract 922",15,38,0,6213966,15138993,0
2010,"25025092300","Census Tract 923",13,14,2,3854538,5195305,422764
2010,"25025092400","Census Tract 924",10,11,0,2892246,3587458,0
2010,"25025100100","Census Tract 1001",17,21,2,3948486,7035337,71132
2010,"25025100200","Census Tract 1002",8,12,1,2755351,3187510,13421
2010,"25025100300","Census Tract 1003",20,17,1,5459701,4961778,30868
2010,"25025100400","Census Tract 1004",16,31,4,4853068,9047159,735476
2010,"25025100500","Census Tract 1005",35,34,1,13764673,10452348,507317
2010,"25025100601","Census Tract 1006.01",39,57,0,10530190,18598952,0
2010,"25025100603","Census Tract 1006.03",32,36,3,9732977,12261511,479133
2010,"25025100700","Census Tract 1007",38,124,6,13316409,72702064,1403846
2010,"25025100800","Census Tract 1008",57,102,4,18301002,34215736,807950
2010,"25025100900","Census Tract 1009",29,44,5,8750553,11461614,336869
2010,"25025101001","Census Tract 1010.01",25,35,8,7156127,9719556,1138109
2010,"25025101002","Census Tract 1010.02",23,22,5,6640757,7490312,444238
2010,"25025101101","Census Tract 1011.01",11,16,3,3314142,5287124,456161
2010,"25025101102","Census Tract 1011.02",14,16,1,4991305,4686646,9395
2010,"25025110104","Census Tract 1101.04",16,44,1,5966453,16139104,73103
2010,"25025110105","Census Tract 1101.05",17,46,1,6305725,16969622,44925
2010,"25025110106","Census Tract 1101.06",9,25,0,3429650,9229687,0
2010,"25025110201","Census Tract 1102.01",10,14,3,2455748,4451122,913116
2010,"25025110301","Census Tract 1103.01",33,62,1,9632631,20541638,579310
2010,"25025110401","Census Tract 1104.01",21,47,2,7288996,15624837,45632
2010,"25025110403","Census Tract 1104.03",39,80,3,12758091,25066576,191922
2010,"25025110501","Census Tract 1105.01",33,101,1,12923171,36046372,30869
2010,"25025110502","Census Tract 1105.02",43,84,9,16537471,29201614,1900427
2010,"25025110601","Census Tract 1106.01",37,131,3,16432786,53563584,590528
2010,"25025110607","Census Tract 1106.07",50,151,11,18732478,55160556,1894355
2010,"25025120103","Census Tract 1201.03",18,72,3,10565487,34833616,1023623
2010,"25025120104","Census Tract 1201.04",37,65,2,14877960,23070188,463537
2010,"25025120105","Census Tract 1201.05",27,108,4,15818362,51653922,1513796
2010,"25025120201","Census Tract 1202.01",46,86,2,17449922,29767073,638811
2010,"25025120301","Census Tract 1203.01",50,82,1,18447398,33404810,76564
2010,"25025120400","Census Tract 1204",83,229,10,35802108,96826480,2605034
2010,"25025120500","Census Tract 1205",17,34,0,8202973,13893516,0
2010,"25025120600","Census Tract 1206",33,81,3,15462441,33156810,790502
2010,"25025120700","Census Tract 1207",22,47,1,7608639,17220707,212374
2010,"25025130101","Census Tract 1301.01",65,267,5,26019474,98090744,1409215
2010,"25025130200","Census Tract 1302",41,188,10,19429716,81554616,1932637
2010,"25025130300","Census Tract 1303",43,211,10,21079168,85750048,2250717
2010,"25025130402","Census Tract 1304.02",53,140,11,18977426,49413780,1554163
2010,"25025130404","Census Tract 1304.04",15,55,2,5039843,17733388,415575
2010,"25025130406","Census Tract 1304.06",28,103,3,9397227,33065452,774876
2010,"25025140102","Census Tract 1401.02",59,84,8,17968160,25658446,637502
2010,"25025140105","Census Tract 1401.05",20,59,6,6721811,17593212,779940
2010,"25025140106","Census Tract 1401.06",13,21,1,3964808,6645114,239429
2010,"25025140107","Census Tract 1401.07",14,22,1,4166506,6983164,251609
2010,"25025140201","Census Tract 1402.01",14,20,2,5403332,5961650,234869
2010,"25025140202","Census Tract 1402.02",40,77,16,14496123,25886604,1995717
2010,"25025140300","Census Tract 1403",35,45,2,10432216,14669255,373106
2010,"25025140400","Census Tract 1404",57,69,4,15522837,18601636,469738
2010,"25025980300","Census Tract 9803",,,,,,
2010,"25025980700","Census Tract 9807",,,,,,
2010,"25025980900","Census Tract 9809",,,,,,
2010,"25025981000","Census Tract 9810",,,,,,
2010,"25025981100","Census Tract 9811",1,3,0,465506,1252745,0
2010,"25025981201","Census Tract 9812.01",,,,,,
2010,"25025981202","Census Tract 9812.02",,,,,,
2010,"25025981300","Census Tract 9813",,,,,,
2010,"25025981501","Census Tract 9815.01",,,,,,
2010,"25025981502","Census Tract 9815.02",,,,,,
2010,"25025981600","Census Tract 9816",,,,,,
2010,"25025981700","Census Tract 9817",,,,,,
2010,"25025981800","Census Tract 9818",,,,,,
2010,"25025981900","Census Tract 9819",,,,,,
2011,"25025000101","Census Tract 1.01",6,22,1,2498757,16534514,550078
2011,"25025000102","Census Tract 1.02",7,26,2,3056691,20226416,672901
2011,"25025000201","Census Tract 2.01",18,60,5,10488997,23680258,1695257
2011,"25025000202","Census Tract 2.02",20,56,2,8322764,23041446,422839
2011,"25025000301","Census Tract 3.01",22,54,8,7599384,20742506,4535431
2011,"25025000302","Census Tract 3.02",23,77,5,6986594,25224594,1563852
2011,"25025000401","Census Tract 4.01",23,57,3,7086774,29602600,1078564
2011,"25025000402","Census Tract 4.02",17,63,3,5461773,26083282,1304945
2011,"25025000502","Census Tract 5.02",15,29,1,8147123,7579869,290132
2011,"25025000503","Census Tract 5.03",19,38,2,5535845,10887132,522232
2011,"25025000505","Census Tract 5.05",15,30,2,4353578,8562012,410701
2011,"25025000506","Census Tract 5.06",20,40,3,5915631,11634040,558060
2011,"25025000601","Census Tract 6.01",13,39,6,4475583,14850089,2002303
2011,"25025000603","Census Tract 6.03",9,11,0,3685755,15856300,0
2011,"25025000604","Census Tract 6.04",10,13,1,4437950,19092280,159920
2011,"25025000701","Census Tract 7.01",16,39,2,10064858,26796252,327863
2011,"25025000703","Census Tract 7.03",8,14,2,2221730,10536851,9227223
2011,"25025000704","Census Tract 7.04",15,29,4,4446108,21086264,18465446
2011,"25025000804","Census Tract 8.04",11,26,1,5209453,13884727,439240
2011,"25025000805","Census Tract 8.05",13,33,2,6486912,17289532,546950
2011,"25025000806","Census Tract 8.06",0,0,0,0,0,0
2011,"25025000807","Census Tract 8.07",0,0,0,0,0,0
2011,"25025010103","Census Tract 101.03",2,2,0,312250,611490,0
2011,"25025010104","Census Tract 101.04",28,71,4,14601590,29110806,1461070
2011,"25025010204","Census Tract 102.04",14,19,1,5089675,27920352,455365
2011,"25025010205","Census Tract 102.05",16,16,1,4564259,4463529,319966
2011,"25025010206","Census Tract 102.06",10,11,1,2963462,2919531,208491
2011,"25025010300","Census Tract 103",6,6,0,1789829,1288530,0
2011,"25025010403","Census Tract 104.03",7,17,1,2215318,23735490,244154
2011,"25025010404","Census Tract 104.04",15,37,1,4855844,52026768,535170
2011,"25025010405","Census Tract 104.05",3,11,1,1287471,3295925,160934
2011,"25025010408","Census Tract 104.08",9,9,1,2507774,2452429,175801
2011,"25025010500","Census Tract 105",19,38,2,10366700,24062764,869096
2011,"25025010600","Census Tract 106",33,41,2,24835584,77996144,953664
2011,"25025010701","Census Tract 107.01",24,67,3,32528956,47382364,1508459
2011,"25025010702","Census Tract 107.02",27,76,3,37218580,54213372,1725930
2011,"25025010801","Census Tract 108.01",52,107,6,51357352,69582592,5246086
2011,"25025010802","Census Tract 108.02",52,105,6,50549340,68487840,5163549
2011,"25025020101","Census Tract 201.01",67,144,2,76562400,121789208,4472981
2011,"25025020200","Census Tract 202",48,80,1,34877144,49731280,953900
2011,"25025020301","Census Tract 203.01",16,35,2,8136857,15260615,1249573
2011,"25025020302","Census Tract 203.02",11,23,1,5088392,9792696,851454
2011,"25025020304","Census Tract 203.04",1,2,0,557743,1073385,0
2011,"25025020305","Census Tract 203.05",22,49,3,10785758,20757374,1804809
2011,"25025030100","Census Tract 301",17,32,1,8195261,15704873,520417
2011,"25025030200","Census Tract 302",14,30,3,7084172,15713981,1327063
2011,"25025030301","Census Tract 303.01",11,32,1,6665651,19674688,467707
2011,"25025030302","Census Tract 303.02",13,38,1,7922053,23383150,555864
2011,"25025030400","Census Tract 304",31,92,4,18496100,49915788,3512911
2011,"25025030500","Census Tract 305",33,89,7,35358408,51281856,2570858
2011,"25025040100","Census Tract 401",50,127,5,22964686,68268256,1729084
2011,"25025040200","Census Tract 402",17,29,1,8770321,12171244,325260
2011,"25025040300","Census Tract 403",94,169,19,47399548,75440896,10258713
2011,"25025040401","Census Tract 404.01",43,86,5,17809958,38483508,1412931
2011,"25025040600","Census Tract 406",61,117,7,26896434,45222904,2383508
2011,"25025040801","Census Tract 408.01",35,54,11,18258818,22686262,4124302
2011,"25025050101","Census Tract 501.01",20,15,0,3538833,4636913,0
2011,"25025050200","Census Tract 502",18,22,2,4483390,7120601,788431
2011,"25025050300","Census Tract 503",3,6,0,1088972,1760309,0
2011,"25025050400","Census Tract 504",5,17,2,1805846,6580669,75460
2011,"25025050500","Census Tract 505",1,11,0,715573,2578665,0
2011,"25025050600","Census Tract 506",8,15,2,2768617,4783930,45536
2011,"25025050700","Census Tract 507",21,24,1,6375104,5789635,368195
2011,"25025050901","Census Tract 509.01",21,16,2,5669940,5175544,175641
2011,"25025051000","Census Tract 510",15,28,3,4091776,7318359,602382
2011,"25025051101","Census Tract 511.01",36,43,8,11853790,11740599,1436350
2011,"25025051200","Census Tract 512",37,41,3,12417141,13078070,658327
2011,"25025060101","Census Tract 601.01",63,97,10,26041648,40735612,3304646
2011,"25025060200","Census Tract 602",30,72,6,13389019,29711888,3795139
2011,"25025060301","Census Tract 603.01",68,92,6,29666350,36328984,1399921
2011,"25025060400","Census Tract 604",102,149,6,41585192,53919068,2075161
2011,"25025060501","Census Tract 605.01",102,156,6,43556272,61766952,1657527
2011,"25025060601","Census Tract 606.01",37,60,3,18239262,25790260,1065817
2011,"25025060602","Census Tract 606.02",2,4,0,1148189,1623536,0
2011,"25025060604","Census Tract 606.04",10,17,1,5059120,7153579,295631
2011,"25025060800","Census Tract 608",78,147,15,28769932,53246428,5344679
2011,"25025061000","Census Tract 610",33,42,4,13326569,14448067,1558648
2011,"25025061101","Census Tract 611.01",0,2,0,0,772819,0
2011,"25025061201","Census Tract 612.01",63,109,8,29733512,67977744,16742999
2011,"25025061202","Census Tract 612.02",,,,,,
2011,"25025061203","Census Tract 612.03",17,28,2,7764118,17750584,4371990
2011,"25025061204","Census Tract 612.04",3,6,0,1542725,3527030,0
2011,"25025070102","Census Tract 701.02",35,85,3,35762880,51362604,1602748
2011,"25025070104","Census Tract 701.04",15,37,1,14844210,22167635,679450
2011,"25025070201","Census Tract 702.01",13,8,0,11261219,3216509,0
2011,"25025070202","Census Tract 702.02",32,54,2,31307473,30956186,984529
2011,"25025070301","Census Tract 703.01",47,134,4,33264040,86103808,2861120
2011,"25025070302","Census Tract 703.02",34,95,3,23595380,61076528,2029495
2011,"25025070501","Census Tract 705.01",43,82,3,29297956,52389132,3326838
2011,"25025070502","Census Tract 705.02",77,144,5,51902652,92809712,5893644
2011,"25025070600","Census Tract 706",45,140,5,39533452,107743160,2457668
2011,"25025070700","Census Tract 707",42,92,10,34792456,59898656,5586673
2011,"25025070801","Census Tract 708.01",26,32,4,17253590,19530670,2182126
2011,"25025070802","Census Tract 708.02",68,81,10,44211520,50046436,5591598
2011,"25025070901","Census Tract 709.01",14,28,2,7966098,14118349,869859
2011,"25025070902","Census Tract 709.02",30,58,4,16781014,29741064,1832405
2011,"25025071101","Census Tract 711.01",56,116,5,36494216,63894152,2345778
2011,"25025071201","Census Tract 712.01",33,77,7,19276232,35809868,3372300
2011,"25025080100","Census Tract 801",7,7,2,1908628,2310650,474880
2011,"25025080300","Census Tract 803",9,7,0,1679645,1358287,0
2011,"25025080401","Census Tract 804.01",7,9,2,2899013,3547701,833968
2011,"25025080500","Census Tract 805",3,8,0,1663740,2763652,0
2011,"25025080601","Census Tract 806.01",1,10,0,353883,4173742,0
2011,"25025080801","Census Tract 808.01",3,2,0,1073764,540734,0
2011,"25025080900","Census Tract 809",16,37,5,11273525,24471292,2658028
2011,"25025081001","Census Tract 810.01",21,44,0,17962180,32174758,0
2011,"25025081101","Census Tract 811.01",5,14,2,2095447,5239614,780156
2011,"25025081102","Census Tract 811.02",10,31,5,4736323,11843062,1763381
2011,"25025081200","Census Tract 812",17,15,3,5001053,5276387,688336
2011,"25025081301","Census Tract 813.01",4,6,0,1136854,2259126,0
2011,"25025081302","Census Tract 813.02",6,7,0,1398876,2779808,0
2011,"25025081400","Census Tract 814",11,36,3,4370199,13923747,554244
2011,"25025081500","Census Tract 815",21,14,2,5811753,4358490,476181
2011,"25025081700","Census Tract 817",6,9,1,1111090,5162533,6505
2011,"25025081800","Census Tract 818",13,13,1,4004606,3762612,312250
2011,"25025081900","Census Tract 819",5,7,1,2706167,1847479,19516
2011,"25025082000","Census Tract 820",4,13,0,1441554,3564854,0
2011,"25025082100","Census Tract 821",4,7,1,908127,1895618,13010
2011,"25025090100","Census Tract 901",12,11,1,3887512,2989794,365593
2011,"25025090200","Census Tract 902",6,7,0,1660129,2815454,0
2011,"25025090300","Census Tract 903",9,6,0,2784229,1916434,0
2011,"25025090400","Census Tract 904",16,10,1,3313753,2358789,299240
2011,"25025090600","Census Tract 906",5,7,1,818355,3148521,287530
2011,"25025090700","Census Tract 907",40,53,2,14403832,19009520,413731
2011,"25025090901","Census Tract 909.01",,,,,,
2011,"25025091001","Census Tract 910.01",23,39,6,7549945,13184756,536029
2011,"25025091100","Census Tract 911",60,75,3,17536740,24192868,664832
2011,"25025091200","Census Tract 912",17,30,1,6096681,9341479,262810
2011,"25025091300","Census Tract 913",5,6,1,1537831,1589873,19516
2011,"25025091400","Census Tract 914",3,18,0,1052543,5209371,0
2011,"25025091500","Census Tract 915",18,28,1,3585671,17400130,7806
2011,"25025091600","Census Tract 916",7,26,0,2568256,7683952,0
2011,"25025091700","Census Tract 917",7,14,0,2014012,4368898,0
2011,"25025091800","Census Tract 918",11,18,1,3806848,8389116,9107
2011,"25025091900","Census Tract 919",8,14,2,2374401,10746604,136609
2011,"25025092000","Census Tract 920",14,27,0,4847681,9280330,0
2011,"25025092101","Census Tract 921.01",34,83,5,10658133,25605800,737691
2011,"25025092200","Census Tract 922",20,48,5,6549444,15600790,1380405
2011,"25025092300","Census Tract 923",9,14,3,3714474,4112593,452762
2011,"25025092400","Census Tract 924",18,9,4,7192158,3549242,534728
2011,"25025100100","Census Tract 1001",13,22,2,3783429,7899925,313551
2011,"25025100200","Census Tract 1002",11,12,2,3184950,6581970,563351
2011,"25025100300","Census Tract 1003",14,24,3,3662432,6510412,334368
2011,"25025100400","Census Tract 1004",25,41,8,6412834,13804051,638811
2011,"25025100500","Census Tract 1005",29,43,3,10006311,14735597,660929
2011,"25025100601","Census Tract 1006.01",31,56,3,10165038,19673050,702562
2011,"25025100603","Census Tract 1006.03",24,33,3,8447663,11126508,365593
2011,"25025100700","Census Tract 1007",33,114,7,12462678,35976404,1562551
2011,"25025100800","Census Tract 1008",47,110,12,15660638,36161152,2110290
2011,"25025100900","Census Tract 1009",22,54,3,6209872,15996307,737691
2011,"25025101001","Census Tract 1010.01",21,34,3,5863795,8400826,268015
2011,"25025101002","Census Tract 1010.02",8,23,8,2125902,5481288,434548
2011,"25025101101","Census Tract 1011.01",9,15,0,2722270,4282274,0
2011,"25025101102","Census Tract 1011.02",17,10,1,4548442,2939053,6505
2011,"25025110104","Census Tract 1101.04",13,30,3,4226745,10191297,615600
2011,"25025110105","Census Tract 1101.05",14,31,3,4355944,10392145,658512
2011,"25025110106","Census Tract 1101.06",7,17,1,2369174,5652233,358161
2011,"25025110201","Census Tract 1102.01",4,15,1,867916,4305058,123283
2011,"25025110301","Census Tract 1103.01",11,47,4,3053424,15044033,961785
2011,"25025110401","Census Tract 1104.01",24,58,1,5879407,17711080,184748
2011,"25025110403","Census Tract 1104.03",42,85,13,15556554,27315368,4181548
2011,"25025110501","Census Tract 1105.01",27,87,13,11289138,28747816,3637712
2011,"25025110502","Census Tract 1105.02",46,103,16,16106895,32133126,1143616
2011,"25025110601","Census Tract 1106.01",21,96,6,9791639,35070876,1554745
2011,"25025110607","Census Tract 1106.07",51,153,11,18993068,51493056,1525635
2011,"25025120103","Census Tract 1201.03",17,62,6,10564529,30537484,1132403
2011,"25025120104","Census Tract 1201.04",24,77,6,7646663,26019078,1436143
2011,"25025120105","Census Tract 1201.05",25,93,8,15678340,45394360,1692366
2011,"25025120201","Census Tract 1202.01",37,65,8,13048834,22074354,1856253
2011,"25025120301","Census Tract 1203.01",33,85,12,10916794,32385234,9322220
2011,"25025120400","Census Tract 1204",108,208,16,45242420,83852128,4030627
2011,"25025120500","Census Tract 1205",16,37,1,5572361,15742603,277122
2011,"25025120600","Census Tract 1206",35,85,4,17342884,35407848,1099380
2011,"25025120700","Census Tract 1207",10,45,4,3303496,22813100,1319171
2011,"25025130101","Census Tract 1301.01",74,201,22,28790750,67301584,4125603
2011,"25025130200","Census Tract 1302",44,157,15,19809660,58843508,3551844
2011,"25025130300","Census Tract 1303",36,176,18,17083978,72415976,4605688
2011,"25025130402","Census Tract 1304.02",53,136,17,19752414,45459696,3031427
2011,"25025130404","Census Tract 1304.04",13,38,2,8377826,11919531,572722
2011,"25025130406","Census Tract 1304.06",25,71,5,15621189,22225006,1067891
2011,"25025140102","Census Tract 1401.02",57,68,5,16136819,18146928,995297
2011,"25025140105","Census Tract 1401.05",21,49,8,6224887,15049073,1468000
2011,"25025140106","Census Tract 1401.06",10,17,1,2671685,8370107,186936
2011,"25025140107","Census Tract 1401.07",10,18,2,2807599,8795911,196446
2011,"25025140201","Census Tract 1402.01",4,21,3,1038231,7408131,552943
2011,"25025140202","Census Tract 1402.02",43,90,11,14935958,27433764,1471478
2011,"25025140300","Census Tract 1403",36,57,5,9872304,17725390,798840
2011,"25025140400","Census Tract 1404",44,85,8,9436455,18171648,296638
2011,"25025980300","Census Tract 9803",,,,,,
2011,"25025980700","Census Tract 9807",,,,,,
2011,"25025980900","Census Tract 9809",,,,,,
2011,"25025981000","Census Tract 9810",,,,,,
2011,"25025981100","Census Tract 9811",1,2,0,321568,767178,0
2011,"25025981201","Census Tract 9812.01",,,,,,
2011,"25025981202","Census Tract 9812.02",,,,,,
2011,"25025981300","Census Tract 9813",,,,,,
2011,"25025981501","Census Tract 9815.01",,,,,,
2011,"25025981502","Census Tract 9815.02",,,,,,
2011,"25025981600","Census Tract 9816",,,,,,
2011,"25025981700","Census Tract 9817",,,,,,
2011,"25025981800","Census Tract 9818",,,,,,
2011,"25025981900","Census Tract 9819",,,,,,
2012,"25025000101","Census Tract 1.01",10,35,3,4308483,13934331,349292
2012,"25025000102","Census Tract 1.02",13,46,4,5691249,18406420,461394
2012,"25025000201","Census Tract 2.01",20,82,3,10272510,33616688,477999
2012,"25025000202","Census Tract 2.02",16,75,5,22626544,29230574,2889661
2012,"25025000301","Census Tract 3.01",23,71,3,10068564,27980130,181002
2012,"25025000302","Census Tract 3.02",27,105,3,10289081,36615972,1751387
2012,"25025000401","Census Tract 4.01",25,85,5,9599488,32384090,680670
2012,"25025000402","Census Tract 4.02",19,84,8,8244521,32594410,2991635
2012,"25025000502","Census Tract 5.02",25,56,0,12208723,17288256,0
2012,"25025000503","Census Tract 5.03",28,69,1,8013807,19328992,146586
2012,"25025000505","Census Tract 5.05",18,36,2,6570011,13375343,5183792
2012,"25025000506","Census Tract 5.06",24,46,3,8412379,17126068,6637435
2012,"25025000601","Census Tract 6.01",27,94,5,11618554,34553568,1408503
2012,"25025000603","Census Tract 6.03",4,10,1,2079899,3818409,244880
2012,"25025000604","Census Tract 6.04",8,18,1,3798848,6974164,447262
2012,"25025000701","Census Tract 7.01",19,72,5,19011600,34204308,1854635
2012,"25025000703","Census Tract 7.03",4,17,0,1417425,22527120,0
2012,"25025000704","Census Tract 7.04",20,54,1,32177594,44051080,24218598
2012,"25025000804","Census Tract 8.04",11,39,2,4240026,17518548,370119
2012,"25025000805","Census Tract 8.05",13,45,2,4857245,20068718,423997
2012,"25025000806","Census Tract 8.06",0,0,0,0,0,0
2012,"25025000807","Census Tract 8.07",0,0,0,0,0,0
2012,"25025010103","Census Tract 101.03",1,0,1,323764,0,318666
2012,"25025010104","Census Tract 101.04",42,72,6,39039108,48739292,2216639
2012,"25025010204","Census Tract 102.04",17,42,0,7525611,14930129,0
2012,"25025010205","Census Tract 102.05",11,30,1,2919527,6820930,154796
2012,"25025010206","Census Tract 102.06",4,12,0,1215480,2839741,0
2012,"25025010300","Census Tract 103",7,7,0,1771782,1816395,0
2012,"25025010403","Census Tract 104.03",13,23,1,4372095,8806647,265130
2012,"25025010404","Census Tract 104.04",24,49,3,21717710,23302116,494569
2012,"25025010405","Census Tract 104.05",9,12,2,2732878,3461985,975117
2012,"25025010408","Census Tract 104.08",5,29,0,1437820,8579757,0
2012,"25025010500","Census Tract 105",19,53,3,14174254,33443336,913933
2012,"25025010600","Census Tract 106",31,70,1,19478126,57640264,299546
2012,"25025010701","Census Tract 107.01",45,77,6,38366084,62415152,7760149
2012,"25025010702","Census Tract 107.02",52,119,3,53882560,95414904,1398305
2012,"25025010801","Census Tract 108.01",62,125,3,64231548,91603664,3352364
2012,"25025010802","Census Tract 108.02",69,127,5,65525332,74602208,7654352
2012,"25025020101","Census Tract 201.01",80,184,4,88784112,140353152,3036248
2012,"25025020200","Census Tract 202",59,125,2,36631268,75048336,3186658
2012,"25025020301","Census Tract 203.01",13,39,1,4865389,13437498,242186
2012,"25025020302","Census Tract 203.02",22,45,2,16648375,22889126,2931725
2012,"25025020304","Census Tract 203.04",3,8,0,1566348,19108992,0
2012,"25025020305","Census Tract 203.05",22,52,0,10847596,132337552,0
2012,"25025030100","Census Tract 301",11,59,0,16580818,23780114,0
2012,"25025030200","Census Tract 302",11,35,4,5808640,21884690,17105978
2012,"25025030301","Census Tract 303.01",17,39,1,11351066,20994998,171848
2012,"25025030302","Census Tract 303.02",29,66,1,19264754,35632204,291657
2012,"25025030400","Census Tract 304",57,115,5,33271569,71007368,4053901
2012,"25025030500","Census Tract 305",56,138,3,38183808,87189504,1662161
2012,"25025040100","Census Tract 401",59,145,3,33407646,70584472,1532145
2012,"25025040200","Census Tract 402",35,59,0,19043466,28813760,0
2012,"25025040300","Census Tract 403",140,295,11,67902576,125368216,1376636
2012,"25025040401","Census Tract 404.01",45,129,6,20667388,53690084,1064344
2012,"25025040600","Census Tract 406",92,172,1,44795484,68792296,516239
2012,"25025040801","Census Tract 408.01",53,132,2,23767368,65656620,695966
2012,"25025050101","Census Tract 501.01",19,41,4,5048941,11737098,514964
2012,"25025050200","Census Tract 502",25,36,8,7223516,10023951,1616273
2012,"25025050300","Census Tract 503",7,10,0,913933,3115277,0
2012,"25025050400","Census Tract 504",8,22,2,2913880,7152135,219242
2012,"25025050500","Census Tract 505",26,44,0,7752494,14420735,0
